,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0
1,0.008086591187161709,0.011872623939786678,-0.06475264127148952,0.057553317882910945,-0.08920744705662365
2,0.012065750628731123,0.027976582107849438,-0.0368583956514174,-0.031439889918087216,-0.029952315683321986
3,-0.017179810096225337,0.08049259778888018,-0.012827859546790367,0.01023819991812716,-0.0077862411945196835
4,-0.016042168218006126,0.053126090861218625,0.017944663440698654,-0.014932513701326897,-0.030097245362964462
5,0.049478708007266885,0.03129399408246354,0.0015200482427053597,-0.058051817352220786,-0.024301711047445395
6,0.017079160614469308,-0.002611352663411611,-0.015864677737927747,-0.06371826462062159,-0.05015811672977544
7,0.005609357535827855,0.03433264371639919,-0.014494491194532801,0.002008154663412212,0.05174673487471547
8,-0.03977985251160976,-0.03530505956482231,0.008417559807059409,-0.0728915415111242,-0.0221486004940221
9,-0.05339988819540013,0.007268386580210864,-0.017689495882050602,-0.036881421403068354,-0.002380751305364623
10,0.004714971516687257,-0.020149235696096095,0.022280291721990975,0.035165842985167575,-0.020900637236218846
11,-0.004107189114983424,-0.012254241892536108,0.029205253537989542,0.04186580825815517,-0.00182804853347621
12,-0.015852236974371194,-0.035197444595286065,0.007330929778503698,0.07714206440606905,0.0003777520519679285
13,0.017894425515992293,-0.0364538674125305,0.0014611930258052468,0.07900806064682651,0.036734435769249514
14,-0.013783640850598303,0.021873768704642253,0.043711724464498614,0.018687728724532053,-0.07760557969925586
15,0.05390447676340499,-0.013587233232084859,-0.0002705816516416753,-0.0035388157369668025,-0.042189640763668115
16,-0.0016900709781957068,0.06337761663285812,0.02527552491626503,-0.022404230548144714,-0.019156819450016144
17,0.008293522623604947,0.021205996053869133,-0.049197789818235874,0.035834390428384356,-0.013254799571902011
18,0.009337107457422354,-0.016061103802279313,-0.03793417692370943,0.010481625131212306,-0.029273781150926815
19,-0.0010096209537164879,-0.018382184521647138,-0.00643927100195869,0.02329777994241742,0.062184147505025295
20,-0.027046923022990006,-0.03652847338028357,-0.033186111522346934,-0.012082688734677298,0.03108805394774733
21,0.020696533782200273,0.003533174721435949,-0.022223051554461512,-0.03405033635750605,0.0027280236250642733
22,0.03696320664096853,-0.029357256201127307,-0.004278140587000903,-0.014816007940289104,-0.02653605258665654
23,0.048543973605595446,0.03751301924749502,-0.05288002959782821,-0.03989554335869967,-0.041347935201903406
24,-0.00236564068830499,-0.013393437325626117,-0.039588914557070934,-0.030055140070612503,-0.014479966412706805
25,-0.060165933025625416,-0.02088554160695475,-0.016372033143463135,-0.06450039777021567,-0.01983582523676968
26,-0.027113950331038906,0.005925169001756967,-0.04838224611235739,0.01384717576715011,-0.0040529112333772006
27,-0.02427035067784788,0.03735513622349519,-0.0006832834600370187,0.010888587536055941,0.04845301605308974
28,-0.02919297107879426,-0.03018190305579533,0.0013445637062909814,0.03590568548327752,0.03592116993043109
29,-0.024121498304765635,-0.0032501771523237074,0.0043756040989780965,-0.018056729575262217,-0.0034879462057295415
30,0.013513469117507105,0.061959585137799617,0.014309244768440288,-0.01455548302329473,0.004781748528230938
31,-0.01014071614076082,0.04339891717113828,0.055742761590990716,-0.021991326562495,-0.05101804003969657
32,-0.03302375359485466,-0.009171161793231703,0.02181461107397304,-0.049295992618794054,-0.0037988701809815242
33,-0.009071005245097307,-0.031831852094458504,0.0663565174855482,-0.0512802786624969,-0.03792753200801075
34,-0.013351106755319544,-0.03847130559387036,0.008898956075843201,-0.004757115332219938,-0.010574785289293606
35,-0.04138016804434606,-0.017821579895868314,-0.017998305250487706,-0.02190599807334004,-0.011499383246672252
36,-0.017064894550630264,0.021543190215888595,0.04554555703345815,-0.05174767506416303,-0.013225796251384524
37,-0.041777256242632885,-0.0098876120111823,-0.0004188765010745086,-0.016320679340089888,-0.005936945929330894
38,-0.03337154325051588,0.03517683424671133,-0.06735616728651765,-0.04247180033511583,0.02019729648881855
39,-0.010878094232170994,-0.0005159062663100331,-0.009752458937454796,-0.018536970315525102,0.009367512728430215
40,0.0014686589824652943,0.028334715884519704,-0.040809239715535205,-0.009600438086626443,-0.02180824765854349
41,0.006329808174628774,0.005470797445215975,-0.03473666729715266,-0.07244715449836915,-0.07263650979123155
42,0.0011579431261540892,0.029723389348269905,-0.015761457771829825,-0.06456062750749061,-0.03157475006713223
43,0.02213281310741415,0.014019411043613192,-0.04975813003204794,-0.012453242924668753,-0.01150758339738813
44,0.023974645129744017,-0.04589418633906898,-0.0051422845973676835,-0.02868744401521872,0.03730289589046591
45,-0.04078339839958982,-0.013345054244357835,-0.016266444198069517,-0.024314159914118106,0.03859349506452023
46,-0.06809650615232148,-0.024632744006915997,-0.07203867952627944,-0.014706510634695203,-0.001214839906267192
47,-0.059434767405689815,-0.009056094727983743,-0.002704481502871295,0.007570233212901425,0.024622383480054515
48,-0.04270814333954932,0.038827916682825175,0.012404052726202763,-0.01788249177145997,0.044387074298905094
49,-0.009232571613557372,-0.006838209041728277,0.02400628316303869,0.016261828858038813,-0.02146518141316427
50,0.009333169150827006,-0.01217753033167739,0.016499797890621854,0.02898824841413822,-0.008583694220257771
51,0.024526036174036137,-0.014078008250509215,-0.017529061440849952,0.04971140709008913,-0.01895387067616562
52,-0.019663129811316946,0.020727854391346424,0.009484370933694478,0.03698081488844593,-0.0010459346719022457
53,0.01834646549088785,-0.06582306108003155,0.02472339347454016,-0.010433790669145383,0.019417351142803758
54,0.014607503339421981,-0.024841402234985235,-0.014821224304326436,-0.029133095571849305,0.026009294097228807
55,0.003068419314515085,-0.045390026380224706,-0.033988214497141275,-0.03181640587895297,-0.01538613512244899
56,-0.022065649199780654,-0.002137541034512417,0.019239554798764533,-0.017486181637789068,-0.04426586578843085
57,-0.03783366553458359,0.0029876224020128185,-0.01844436426508081,0.00036905717689406613,0.005374736787500833
58,0.023120012624280758,-0.0057203440430367205,-0.05658789831215781,-0.01485523067763212,0.010680953895703574
59,0.046092063698454686,-0.0004195072123554522,0.026672864936374444,0.03211892650904877,-0.03613261704672264
60,0.020868720037632578,0.02336299821947919,-0.05430274598983639,0.005335092008952626,-0.03900113783005707
61,0.00015481284665977988,0.03346918604912719,-0.04911254818004159,-0.01517840628962166,0.0030275913713392506
62,0.07218267033575357,0.0012969046988870114,-0.07432321061476034,0.017850657113984036,0.017088758519600247
63,0.038858808530367134,-0.023992469068704815,-0.028418898022048195,0.029190110244773162,0.0041454763972658916
64,-0.00905318546966106,0.03235526870345424,-0.053204967427185876,0.026284138881112272,0.025802254725609607
65,-0.06636796410696581,0.013968013980122516,-0.020593582314978987,0.001568327894483794,-0.004846428332671942
66,-0.022735742187056103,0.080517419861272,0.006311191121798714,-0.0385992587757568,0.0286625415073581
67,0.0033584607652464467,-0.004568694277829834,0.027852551866868757,-0.011038405546107664,0.04884820916432932
68,-0.009336688715569037,-0.01436159136646176,0.042086756940788166,-0.049293601318256955,0.042551526276023946
69,-0.019807413246933477,-0.0504544111379356,-0.047457269258730006,-0.07771135088027861,-0.014780455949917518
70,-0.013410958752353663,-0.014136773380205409,0.018256558610639198,0.0064768655781533985,0.007486534383478679
71,-0.03954419064182833,-0.008709730252734893,-0.011694797844613393,-0.00998712333530484,-0.011320000291095998
72,0.025118107268650686,-0.007262360608016407,-0.03837360250292145,-0.008345516434274612,-0.043882597589104635
73,0.032654604762817646,0.026555062930285995,-0.03816945814903361,-0.007283209802345726,-0.039768337629880524
74,-0.03820834419548477,0.016040309690316994,-0.05410683919351668,0.044122615862846964,0.019441243372675294
75,-0.04734391690885241,-0.011706415678070844,-0.06942104372324279,0.028265675276855765,-0.01692323060146055
76,-0.043423198141839287,0.025042666671166613,-0.053416742373677266,0.005158402512182766,-0.003252703043458164
77,0.008999637666766723,0.012952074804134761,-0.04068487603135653,-0.009402068647113066,-0.02519170331059506
78,-0.002343281328419318,0.03525373916907571,-0.01116566674473692,-0.047488113028675026,0.00401593540336859
79,-0.026852888123926145,0.02019604776782981,-0.03484204352671803,-0.05387611801672336,-0.04394085792373964
80,-0.024144229538280854,0.004268030763285791,0.049598525392045165,-0.053345378063995634,-0.03534186598209564
81,-0.05620720737982145,0.0017555512817088318,0.013558927584798361,-0.04698441565673324,-0.033305265411727514
82,0.010524321660875247,0.07939737925795469,0.018043216639173944,0.06645650596874858,-0.019642281706394444
83,-0.0002239994739781231,-0.016422034133815124,0.016547726373262125,0.030148400294834073,-0.061961518335816375
84,-0.01844514771225809,0.037687076204512435,0.007152580938610185,0.02085366064243086,-0.11055770666754772
85,-0.033513823904239966,-0.011619401594967235,-0.022396858287047645,-0.02211496786341296,-0.03331176213449624
86,-0.02135591884308876,0.021610181283536093,-0.021962904850474033,-0.0020239550226735566,0.0037746989323536907
87,-0.03164693578277983,-0.026913359448430423,0.009034210383907797,-0.007706071018644661,-0.07132494496652254
88,0.01600537644394579,-0.03388970643322062,-0.012519052212841428,-0.011307049638463889,-0.08200488359839089
89,-0.027074615999683322,-0.04600133501584083,0.010456421303046099,-0.008584187195558993,0.0022478840979963596
90,0.012936436549122141,-0.016777589071407358,-0.002454970737702704,0.017542187828319025,0.004094113471100927
